 written on 14Nov2020 at 14:47:13 
           8
        5873
  -13    3    5    1    1    0.000000    0.000000    0.000064    0.000000   -0.000016   -0.000000
  -13    3    5    2    1   -0.000408    0.000000   -0.000197    0.000000   -0.000048    0.000000
  -13    3    5    3    1   -0.000061    0.000000    0.000004    0.000000    0.000003    0.000000
  -13    3    5    4    1   -0.000035   -0.000000   -0.000001   -0.000000    0.000213   -0.000000
  -13    3    5    5    1   -0.000052    0.000000   -0.000095    0.000000   -0.000415    0.000000
  -13    3    5    6    1   -0.000477   -0.000000   -0.000229   -0.000000   -0.000012   -0.000000
  -13    3    5    7    1   -0.000036   -0.000000   -0.000050   -0.000000   -0.000072    0.000000
  -13    3    5    8    1   -0.000029    0.000000    0.000005   -0.000000    0.000141    0.000000
  -13    3    5    1    2   -0.000446   -0.000000   -0.000180   -0.000000   -0.000088   -0.000000
  -13    3    5    2    2    0.000000   -0.000000   -0.000010   -0.000000    0.000020    0.000000
  -13    3    5    3    2   -0.000042    0.000000   -0.000032    0.000000   -0.000023    0.000000
  -13    3    5    4    2    0.000329    0.000000    0.000189    0.000000    0.000025    0.000000
  -13    3    5    5    2   -0.000464   -0.000000   -0.000195   -0.000000   -0.000078    0.000000
  -13    3    5    6    2   -0.000022    0.000000   -0.000092    0.000000   -0.000567   -0.000000
  -13    3    5    7    2   -0.000136    0.000000   -0.000059    0.000000   -0.000026    0.000000
  -13    3    5    8    2    0.000180    0.000000    0.000151    0.000000   -0.000024    0.000000
  -13    3    5    1    3   -0.000002    0.000000    0.000007    0.000000    0.000005    0.000000
  -13    3    5    2    3   -0.000112   -0.000000    0.000013   -0.000000    0.000009   -0.000000
  -13    3    5    3    3   -0.000000    0.000000   -0.000013   -0.000000   -0.000004   -0.000000
  -13    3    5    4    3   -0.000004    0.000000    0.000006    0.000000    0.000004    0.000000
  -13    3    5    5    3    0.000063   -0.000000    0.000024   -0.000000    0.000076   -0.000000
  -13    3    5    6    3   -0.000047   -0.000000    0.000066   -0.000000    0.000060   -0.000000
  -13    3    5    7    3    0.000047   -0.000000   -0.000011    0.000000   -0.000069   -0.000000
  -13    3    5    8    3    0.000003    0.000000    0.000009    0.000000   -0.000019   -0.000000
  -13    3    5    1    4   -0.000049    0.000000    0.000035    0.000000   -0.000117    0.000000
  -13    3    5    2    4   -0.000318    0.000000   -0.000276    0.000000   -0.000072    0.000000
  -13    3    5    3    4   -0.000014   -0.000000   -0.000002   -0.000000   -0.000001    0.000000
  -13    3    5    4    4    0.000000   -0.000000   -0.000045   -0.000000    0.000006    0.000000
  -13    3    5    5    4   -0.000037   -0.000000    0.000021   -0.000000   -0.000112   -0.000000
  -13    3    5    6    4   -0.000205   -0.000000   -0.000282   -0.000000   -0.000025   -0.000000
  -13    3    5    7    4   -0.000031   -0.000000   -0.000027   -0.000000   -0.000005   -0.000000
  -13    3    5    8    4   -0.000025   -0.000000   -0.000042   -0.000000   -0.000059    0.000000
  -13    3    5    1    5   -0.000081   -0.000000   -0.000081   -0.000000   -0.000235   -0.000000
  -13    3    5    2    5   -0.000229   -0.000000   -0.000115   -0.000000    0.000007    0.000000
  -13    3    5    3    5   -0.000027   -0.000000    0.000003   -0.000000    0.000084   -0.000000
  -13    3    5    4    5    0.000027    0.000000    0.000015   -0.000000    0.000222    0.000000
  -13    3    5    5    5   -0.000000   -0.000000   -0.000064   -0.000000    0.000016    0.000000
  -13    3    5    6    5   -0.000288   -0.000000   -0.000110   -0.000000    0.000043   -0.000000
  -13    3    5    7    5   -0.000018    0.000000    0.000003   -0.000000    0.000002    0.000000
  -13    3    5    8    5   -0.000020    0.000000    0.000019    0.000000    0.000164    0.000000
  -13    3    5    1    6   -0.000216   -0.000000   -0.000056    0.000000    0.000026    0.000000
  -13    3    5    2    6   -0.000076    0.000000   -0.000078   -0.000000   -0.000300   -0.000000
  -13    3    5    3    6    0.000062    0.000000    0.000001    0.000000    0.000010   -0.000000
  -13    3    5    4    6    0.000224    0.000000    0.000101    0.000000   -0.000001    0.000000
  -13    3    5    5    6   -0.000258    0.000000   -0.000080    0.000000    0.000007   -0.000000
  -13    3    5    6    6   -0.000000    0.000000    0.000010    0.000000   -0.000020   -0.000000
  -13    3    5    7    6   -0.000035   -0.000000   -0.000026   -0.000000   -0.000018    0.000000
  -13    3    5    8    6    0.000176   -0.000000    0.000083   -0.000000   -0.000066   -0.000000
  -13    3    5    1    7    0.000004    0.000000   -0.000040   -0.000000   -0.000048   -0.000000
  -13    3    5    2    7   -0.000157   -0.000000   -0.000023   -0.000000   -0.000009   -0.000000
  -13    3    5    3    7   -0.000010   -0.000000   -0.000029   -0.000000   -0.000115   -0.000000
