-1.500000000000000000e+01 4.483976826570352805e-27
-1.482412060301507495e+01 1.241314575509758526e-24
-1.464824120603014990e+01 2.540328470278311518e-22
-1.447236180904522662e+01 3.844786523612819658e-20
-1.429648241206030157e+01 4.305446290727482972e-18
-1.412060301507537652e+01 3.568892028908013599e-16
-1.394472361809045147e+01 2.191082503142581206e-14
-1.376884422110552819e+01 9.970038824134502430e-13
-1.359296482412060314e+01 3.365495075933555204e-11
-1.341708542713567809e+01 8.438452077507425759e-10
-1.324120603015075304e+01 1.574323343250643357e-08
-1.306532663316582976e+01 2.190698629481369352e-07
-1.288944723618090471e+01 2.281126205393797201e-06
-1.271356783919597966e+01 1.785319443644150592e-05
-1.253768844221105461e+01 1.056498795993193431e-04
-1.236180904522613133e+01 4.765358032368915411e-04
-1.218592964824120628e+01 1.656302261046461695e-03
-1.201005025125628123e+01 4.503162865962426556e-03
-1.183417085427135618e+01 9.775630845641560679e-03
-1.165829145728643113e+01 1.741157581237062421e-02
-1.148241206030150785e+01 2.632103491480225488e-02
-1.130653266331658280e+01 3.509627455885575009e-02
-1.113065326633165775e+01 4.289885845470268327e-02
-1.095477386934673447e+01 4.961025312565430639e-02
-1.077889447236180942e+01 5.541372734736444566e-02
-1.060301507537688437e+01 6.062390921029042062e-02
-1.042713567839195932e+01 6.556689651271734032e-02
-1.025125628140703427e+01 7.013844338774173626e-02
-1.007537688442210921e+01 7.417728143162521937e-02
-9.899497487437185939e+00 7.824735440171923240e-02
-9.723618090452260887e+00 8.269684265859526817e-02
-9.547738693467337612e+00 8.663448206992911682e-02
-9.371859296482412560e+00 8.957908628738604773e-02
-9.195979899497487509e+00 9.290209933279271193e-02
-9.020100502512562457e+00 9.756453315311004737e-02
-8.844221105527637405e+00 1.019440052072421304e-01
-8.668341708542712354e+00 1.043623147125216505e-01
-8.492462311557787302e+00 1.062603544163563396e-01
-8.316582914572864027e+00 1.102626931081400197e-01
-8.140703517587938975e+00 1.159747327814777962e-01
-7.964824120603014812e+00 1.202834022730847191e-01
-7.788944723618089760e+00 1.218991347753613230e-01
-7.613065326633165597e+00 1.232435724459310655e-01
-7.437185929648240545e+00 1.273782779594634096e-01
-7.261306532663316382e+00 1.343839849993185009e-01
-7.085427135678391330e+00 1.409388199137885378e-01
-6.909547738693467167e+00 1.439821734395250463e-01
-6.733668341708542115e+00 1.452423974443788623e-01
-6.557788944723617064e+00 1.501609496950120637e-01
-6.381909547738692012e+00 1.611096091682178710e-01
-6.206030150753768737e+00 1.736149623482836357e-01
-6.030150753768843686e+00 1.805896667909945574e-01
-5.854271356783918634e+00 1.796314747786373900e-01
-5.678391959798993582e+00 1.754211916797142889e-01
-5.502512562814070307e+00 1.736547204321084170e-01
-5.326633165829145256e+00 1.733680318660697495e-01
-5.150753768844220204e+00 1.690114865011216327e-01
-4.974874371859295152e+00 1.593666053689781759e-01
-4.798994974874371877e+00 1.493491703104166402e-01
-4.623115577889446826e+00 1.430144187862351091e-01
-4.447236180904521774e+00 1.389566795166443658e-01
-4.271356783919596722e+00 1.337338593925028185e-01
-4.095477386934673447e+00 1.274133536972284486e-01
-3.919597989949748396e+00 1.234683497787537748e-01
-3.743718592964823344e+00 1.237852592521841572e-01
-3.567839195979898292e+00 1.264329551761189663e-01
-3.391959798994973241e+00 1.292540309657292386e-01
-3.216080402010049966e+00 1.324323681626997928e-01
-3.040201005025124914e+00 1.358321913049128360e-01
-2.864321608040199862e+00 1.385354768253612701e-01
-2.688442211055274811e+00 1.432134128806481499e-01
-2.512562814070351536e+00 1.561515139910687189e-01
-2.336683417085426484e+00 1.807152519882672947e-01
-2.160804020100501432e+00 2.126230673900244006e-01
-1.984924623115576381e+00 2.414984406650957649e-01
-1.809045226130653106e+00 2.571943598720274893e-01
-1.633165829145728054e+00 2.565616841456525021e-01
-1.457286432160803002e+00 2.437375445954476361e-01
-1.281407035175877951e+00 2.244341028554720785e-01
-1.105527638190954676e+00 2.031891686087986815e-01
-9.296482412060296241e-01 1.842624829957434929e-01
-7.537688442211045725e-01 1.702736408902684739e-01
-5.778894472361795209e-01 1.606054326076722383e-01
-4.020100502512544693e-01 1.533070631528555272e-01
-2.261306532663311941e-01 1.476295129890051738e-01
-5.025125628140614253e-02 1.447688256067541090e-01
1.256281407035189090e-01 1.478570156684015091e-01
3.015075376884439606e-01 1.602109578575185156e-01
4.773869346733672359e-01 1.810913571104371400e-01
6.532663316582922874e-01 2.046726149270328421e-01
8.291457286432173390e-01 2.249819454148868914e-01
1.005025125628140614e+00 2.393870283227948759e-01
1.180904522613065666e+00 2.480046518226820818e-01
