-1.500000000000000000e+01 3.554293551715837222e-27
-1.482412060301507495e+01 9.839471884068042647e-25
-1.464824120603014990e+01 2.013630634227943089e-22
-1.447236180904522662e+01 3.047629476500469921e-20
-1.429648241206030157e+01 3.412778562483333986e-18
-1.412060301507537652e+01 2.828937440075919422e-16
-1.394472361809045147e+01 1.736795419202377233e-14
-1.376884422110552819e+01 7.902905405976757435e-13
-1.359296482412060314e+01 2.667711700881200193e-11
-1.341708542713567809e+01 6.688869493665032241e-10
-1.324120603015075304e+01 1.247911736312738341e-08
-1.306532663316582976e+01 1.736491135810293788e-07
-1.288944723618090471e+01 1.808169951824346075e-06
-1.271356783919597966e+01 1.415161057188339742e-05
-1.253768844221105461e+01 8.374501036095424679e-05
-1.236180904522613133e+01 3.777334714510744654e-04
-1.218592964824120628e+01 1.312893592858387906e-03
-1.201005025125628123e+01 3.569501662446909057e-03
-1.183417085427135618e+01 7.748804916370095885e-03
-1.165829145728643113e+01 1.380155474230084986e-02
-1.148241206030150785e+01 2.086377523581545504e-02
-1.130653266331658280e+01 2.781960460067759919e-02
-1.113065326633165775e+01 3.400444334993180107e-02
-1.095477386934673447e+01 3.932433409081070169e-02
-1.077889447236180942e+01 4.392454765158101265e-02
-1.060301507537688437e+01 4.805447885214633036e-02
-1.042713567839195932e+01 5.197261415363221837e-02
-1.025125628140703427e+01 5.559632145804650760e-02
-1.007537688442210921e+01 5.879776887203325142e-02
-9.899497487437185939e+00 6.202397513315875688e-02
-9.723618090452260887e+00 6.555093078692683650e-02
-9.547738693467337612e+00 6.867216154034108677e-02
-9.371859296482412560e+00 7.100624759547972953e-02
-9.195979899497487509e+00 7.364028525811244785e-02
-9.020100502512562457e+00 7.733603550478190813e-02
-8.844221105527637405e+00 8.080749173302727295e-02
-8.668341708542712354e+00 8.272440214829823724e-02
-8.492462311557787302e+00 8.422891266232628016e-02
-8.316582914572864027e+00 8.740142830060909640e-02
-8.140703517587938975e+00 9.192916485307668639e-02
-7.964824120603014812e+00 9.534449833556997433e-02
-7.788944723618089760e+00 9.662523368195022333e-02
-7.613065326633165597e+00 9.769092298588955003e-02
-7.437185929648240545e+00 1.009683612317565232e-01
-7.261306532663316382e+00 1.065215432217734709e-01
-7.085427135678391330e+00 1.117173344513406469e-01
-6.909547738693467167e+00 1.141296956723035216e-01
-6.733668341708542115e+00 1.151286317122089953e-01
-6.557788944723617064e+00 1.190273981921372987e-01
-6.381909547738692012e+00 1.277060223846112064e-01
-6.206030150753768737e+00 1.376185839095606378e-01
-6.030150753768843686e+00 1.431471912116664968e-01
-5.854271356783918634e+00 1.423876654998794122e-01
-5.678391959798993582e+00 1.390503195125519786e-01
-5.502512562814070307e+00 1.376500987693449474e-01
-5.326633165829145256e+00 1.374228506454049648e-01
-5.150753768844220204e+00 1.339695676117742817e-01
-4.974874371859295152e+00 1.263244034771346391e-01
-4.798994974874371877e+00 1.183839287132187612e-01
-4.623115577889446826e+00 1.133625899853487051e-01
-4.447236180904521774e+00 1.101461602226022490e-01
-4.271356783919596722e+00 1.060062111089016962e-01
-4.095477386934673447e+00 1.009961645575496864e-01
-3.919597989949748396e+00 9.786909621370210033e-02
-3.743718592964823344e+00 9.812029940708417997e-02
-3.567839195979898292e+00 1.002190365133003302e-01
-3.391959798994973241e+00 1.024552058504145519e-01
-3.216080402010049966e+00 1.049745639651638029e-01
-3.040201005025124914e+00 1.076694863384769912e-01
-2.864321608040199862e+00 1.098122873977609715e-01
-2.688442211055274811e+00 1.135203257306370839e-01
-2.512562814070351536e+00 1.237759115926591047e-01
-2.336683417085426484e+00 1.432467382597668037e-01
-2.160804020100501432e+00 1.685389614175229478e-01
-1.984924623115576381e+00 1.914274724434476271e-01
-1.809045226130653106e+00 2.038690854542222486e-01
-1.633165829145728054e+00 2.033675852588438249e-01
-1.457286432160803002e+00 1.932023327893251652e-01
-1.281407035175877951e+00 1.779011612721618507e-01
-1.105527638190954676e+00 1.610610357050220875e-01
-9.296482412060296241e-01 1.460585057563344169e-01
-7.537688442211045725e-01 1.349700338006307176e-01
-5.778894472361795209e-01 1.273063790395624617e-01
-4.020100502512544693e-01 1.215212136619059774e-01
-2.261306532663311941e-01 1.170208157523222464e-01
-5.025125628140614253e-02 1.147532476739191176e-01
1.256281407035189090e-01 1.172011492682314693e-01
3.015075376884439606e-01 1.269936925304614439e-01
4.773869346733672359e-01 1.435448637992636500e-01
6.532663316582922874e-01 1.622369123625413689e-01
8.291457286432173390e-01 1.783354171462597226e-01
1.005025125628140614e+00 1.897538288089038738e-01
1.180904522613065666e+00 1.965847213004171534e-01
1.356783919597990717e+00 2.010536079281540212e-01
1.532663316582915769e+00 2.057632315855481286e-01
1.708542713567840821e+00 2.095356583805712825e-01
1.884422110552765872e+00 2.092555367841196501e-01
2.060301507537690924e+00 2.074937689268106789e-01
2.236180904522615975e+00 2.115675711061465181e-01
2.412060301507537474e+00 2.227630605212418957e-01
2.587939698492462526e+00 2.345024620238320145e-01
2.763819095477387577e+00 2.434215792789473365e-01
2.939698492462312629e+00 2.534797688452477549e-01
3.115577889447237681e+00 2.671704750701485165e-01
3.291457286432162732e+00 2.811130137228221026e-01
3.467336683417087784e+00 2.925014985973379833e-01
3.643216080402012835e+00 3.027768024725108753e-01
3.819095477386934334e+00 3.112899947187215965e-01
3.994974874371859386e+00 3.115395695402740084e-01
4.170854271356784437e+00 3.009893671203291987e-01
4.346733668341709489e+00 2.895731133634059651e-01
4.522613065326634540e+00 2.880948952513167072e-01
4.698492462311559592e+00 2.929710787191882604e-01
4.874371859296484644e+00 2.931795524107646544e-01
5.050251256281409695e+00 2.859883979111549901e-01
5.226130653266334747e+00 2.766492499976755393e-01
5.402010050251256246e+00 2.698754966726633620e-01
5.577889447236181297e+00 2.676178612073481511e-01
5.753768844221106349e+00 2.687404295087483241e-01
5.929648241206031400e+00 2.686526938205219261e-01
6.105527638190956452e+00 2.637602864188881013e-01
6.281407035175881504e+00 2.552820721700603257e-01
6.457286432160806555e+00 2.460605130019338227e-01
6.633165829145731607e+00 2.360520714962039412e-01
6.809045226130653106e+00 2.226623747711641843e-01
6.984924623115578157e+00 2.040720473473777996e-01
7.160804020100503209e+00 1.813625516172089613e-01
7.336683417085428260e+00 1.580285795440076191e-01
7.512562814070353312e+00 1.377264982429976525e-01
7.688442211055278364e+00 1.219351974860826554e-01
7.864321608040203415e+00 1.097343430934660663e-01
8.040201005025128467e+00 9.931668685590720747e-02
8.216080402010053518e+00 8.902969716123612653e-02
8.391959798994975017e+00 7.826908524311197712e-02
8.567839195979900069e+00 6.787002609116819796e-02
8.743718592964825120e+00 5.860700855310738144e-02
8.919597989949750172e+00 5.001319773916736156e-02
9.095477386934675224e+00 4.116734244248890923e-02
9.271356783919600275e+00 3.166742961415277419e-02
9.447236180904525327e+00 2.196685229923111063e-02
9.623115577889450378e+00 1.326594597084378505e-02
9.798994974874371877e+00 6.760690599308705716e-03
9.974874371859296929e+00 2.827720209068639284e-03
1.015075376884422198e+01 9.464369632818716302e-04
1.032663316582914703e+01 2.480867596128273470e-04
1.050251256281407208e+01 5.009801028757373116e-05
1.067839195979899714e+01 7.705456753830238289e-06
1.085427135678392219e+01 8.960930664454423751e-07
1.103015075376884724e+01 7.843076302022063179e-08
1.120603015075377229e+01 5.151006271654504441e-09
1.138190954773869379e+01 2.532837618076959820e-10
1.155778894472361884e+01 9.342894884136508723e-12
1.173366834170854389e+01 1.835519019150210294e-12
1.190954773869346894e+01 5.098606249842594151e-11
1.208542713567839400e+01 1.217761859547525127e-09
1.226130653266331905e+01 2.161994073364796394e-08
1.243718592964824410e+01 2.867303812607461553e-07
1.261306532663316915e+01 2.859623334334893802e-06
1.278894472361809065e+01 2.162771335650266768e-05
1.296482412060301570e+01 1.253034572695633630e-04
1.314070351758794075e+01 5.625687386524141345e-04
1.331658291457286580e+01 1.982513485999708343e-03
1.349246231155779085e+01 5.564087529279507921e-03
1.366834170854271591e+01 1.265678676271527782e-02
1.384422110552764096e+01 2.386379377972371735e-02
1.402010050251256601e+01 3.839491724323768063e-02
1.419597989949749106e+01 5.469227076592479697e-02
1.437185929648241256e+01 7.194749943255802915e-02
1.454773869346733761e+01 9.053074205165477506e-02
1.472361809045226266e+01 1.101942414501076994e-01
1.489949748743718771e+01 1.287749580686121664e-01
1.507537688442211277e+01 1.444483924804204344e-01
1.525125628140703782e+01 1.580518383701983165e-01
1.542713567839196287e+01 1.711668718737827666e-01
1.560301507537688792e+01 1.838226128072201204e-01
1.577889447236180942e+01 1.960251906953593970e-01
1.595477386934673447e+01 2.092239674370221514e-01
1.613065326633165952e+01 2.239831963540613036e-01
1.630653266331658457e+01 2.379142243905425225e-01
1.648241206030150963e+01 2.482751296183143275e-01
1.665829145728643468e+01 2.557019243506631345e-01
1.683417085427135973e+01 2.637024537309816674e-01
1.701005025125628123e+01 2.759135432822007461e-01
1.718592964824120628e+01 2.953444072932590037e-01
1.736180904522613133e+01 3.235826186331623444e-01
1.753768844221105638e+01 3.576473290491746782e-01
1.771356783919598143e+01 3.891012004263436075e-01
1.788944723618090649e+01 4.097553894781851835e-01
1.806532663316583154e+01 4.174647653396305058e-01
1.824120603015075659e+01 4.125639688440382868e-01
1.841708542713568164e+01 3.928031913075230586e-01
1.859296482412060669e+01 3.605532432486985295e-01
1.876884422110553174e+01 3.311619327540090696e-01
1.894472361809045680e+01 3.228202181688075156e-01
1.912060301507538185e+01 3.370574045968046661e-01
1.929648241206030690e+01 3.544910254436850483e-01
1.947236180904523195e+01 3.522128667291809512e-01
1.964824120603014990e+01 3.259009028223629478e-01
1.982412060301507495e+01 2.923684915908167370e-01
2.000000000000000000e+01 2.704416318781436290e-01
